price,bedrooms,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,lat,long,nearest_station_distance_km,density,commute_time,distance_to_point_km,is_near_shore,grade_living,bathroom_category_+3 Bathrooms,bathroom_category_1-2 Bathrooms,bathroom_category_2-3 Bathrooms,bathroom_category_Studio or 1 Bathroom
625000.0,3,1490,2.0,0,0,3,1995,0,98102,47.6248,-122.319,570.9396087657885,19956.0,26.2,0.9866277764523652,0,12480,1,0,0,0
750500.0,5,2440,1.5,0,0,4,1911,0,98115,47.6724,-122.317,406.0005559725301,8197.0,26.8,1.2046249227119823,0,17360,0,0,1,0
525000.0,3,9579,1.0,0,0,3,1977,0,98072,47.7662,-122.159,14487.306478461947,1386.0,30.7,8.107387063085659,0,12800,0,1,0,0
740000.0,4,57063,2.0,0,0,3,1998,0,98053,47.6328,-121.964,25599.371397362644,827.0,32.5,8.009508320766681,0,33840,1,0,0,0
523000.0,3,7735,1.0,0,0,4,1957,0,98008,47.601,-122.122,14483.613949168668,4695.0,23.6,0.8708340927774747,0,8680,0,1,0,0
292000.0,3,4500,1.5,0,0,5,1929,0,98118,47.5157,-122.256,8222.512338455092,7844.0,31.2,0.1792937792884963,1,8720,0,1,0,0
625000.0,4,9599,1.0,0,2,3,1961,0,98177,47.7728,-122.385,8816.457224469983,3647.0,29.5,0.6636095817257491,0,21920,0,0,1,0
700000.0,3,11727,2.0,0,2,3,2002,0,98065,47.5445,-121.871,33401.25931296192,224.0,32.6,17.025915347658408,0,27990,0,0,1,0
399950.0,3,1320,2.0,0,0,3,2007,0,98144,47.6,-122.298,2253.762136851518,9389.0,29.3,0.9052933042892898,0,11270,0,0,1,0
545000.0,4,1341,3.0,0,0,3,2007,0,98122,47.6053,-122.306,1791.8541946119656,17787.0,26.5,1.6669815459882542,0,15040,1,0,0,0
339999.0,4,6369,1.0,0,0,5,1954,0,98133,47.7461,-122.332,4759.14566831786,7038.0,30.4,3.504444360742955,0,10440,0,1,0,0
1210000.0,4,6000,2.0,0,0,5,1909,0,98122,47.6101,-122.286,2747.8840532583854,17787.0,26.5,0.2941594748062297,1,26160,0,0,1,0
545000.0,3,5149,2.0,0,0,3,2003,0,98075,47.5895,-122.019,22059.30937726655,2675.0,32.3,3.7634082073251895,0,15920,0,0,1,0
260000.0,4,8400,1.0,0,0,4,1967,0,98023,47.3111,-122.379,30240.09952634495,5049.0,34.9,1.68751968176539,0,15680,0,1,0,0
526000.0,3,3420,1.0,0,0,3,1992,0,98115,47.6854,-122.291,2078.953072164949,8197.0,26.8,1.7471935872980575,0,11760,0,1,0,0
701000.0,4,8540,2.0,0,0,3,2003,0,98059,47.5223,-122.156,13331.634774587612,2541.0,30.8,3.475921672329372,0,26190,0,0,1,0
290000.0,3,7482,1.0,0,0,4,1968,0,98055,47.4619,-122.187,16083.160083670218,5532.0,33.1,4.777327232497657,0,10500,0,0,1,0
330600.0,1,1799,1.0,0,0,3,1908,2005,98117,47.6829,-122.375,4123.091378490506,9392.0,30.0,2.133129275900371,0,4060,0,0,0,1
550500.0,3,8280,1.0,0,0,3,1949,0,98177,47.7219,-122.358,3039.8182803885634,3647.0,29.5,1.2767009443171289,0,17780,0,1,0,0
430000.0,2,6426,1.0,0,0,3,1949,0,98126,47.5653,-122.37,4357.971827688617,7113.0,30.5,1.982532832202582,0,6650,0,0,0,1
4000000.0,4,16573,2.0,0,0,3,2008,0,98039,47.6151,-122.224,7124.854211375709,2040.0,21.2,0.1881463480043287,1,84960,1,0,0,0
260600.0,2,4560,1.0,0,0,3,1928,0,98126,47.5425,-122.376,6324.213695935114,7113.0,30.5,1.6544561093948449,0,5670,0,0,0,1
825000.0,5,7500,2.0,0,2,4,1961,0,98103,47.6722,-122.349,2523.1795626465846,11391.0,27.1,0.4128716714549645,1,32640,0,0,1,0
378950.0,4,8400,1.0,0,0,5,1956,0,98155,47.7615,-122.329,6463.173351903195,4784.0,30.0,3.8104419626293904,0,12740,0,1,0,0
435000.0,4,9065,2.0,0,0,3,2000,0,98019,47.7258,-121.959,27224.46263320992,317.0,35.1,13.216681456118277,0,18550,0,0,1,0
631000.0,3,1396,2.0,0,0,3,2015,0,98115,47.6814,-122.288,2145.367638725963,8197.0,26.8,1.874446917297027,0,15030,0,0,1,0
415000.0,3,8342,2.0,0,0,3,1986,0,98058,47.4381,-122.134,20635.082921478013,2252.0,34.9,0.6513760929945427,0,19840,0,0,1,0
222000.0,3,7560,1.0,0,0,3,1967,0,98003,47.333,-122.3,27392.96134096344,4392.0,32.4,2.533312534708445,0,9920,0,1,0,0
245000.0,3,8250,1.0,0,0,3,1987,0,98042,47.3707,-122.094,28413.46444515001,1751.0,35.0,4.238874357623601,0,9730,0,1,0,0
720000.0,3,10126,2.0,0,0,4,1985,0,98074,47.6319,-122.037,20143.08106234572,2896.0,32.7,2.54940224661709,0,28800,0,0,1,0
215000.0,3,9954,1.0,0,0,4,1960,0,98032,47.3801,-122.289,22208.829874658702,2299.0,30.0,2.715220065887787,0,7420,0,0,0,1
579100.0,2,2754,1.0,0,0,3,1924,0,98103,47.6755,-122.331,1137.582545075252,11391.0,27.1,0.1907117776181478,1,7490,0,0,0,1
522500.0,4,9299,1.5,0,0,4,1943,0,98056,47.5334,-122.168,11967.619349263814,4879.0,29.6,2.181011979257175,0,11480,0,1,0,0
489000.0,3,3000,1.0,0,0,4,1972,0,98115,47.6804,-122.319,424.9119100410501,8197.0,26.8,0.7626504148685989,0,10570,0,1,0,0
240000.0,3,2353,1.5,0,0,4,1925,0,98106,47.5177,-122.354,7542.906555956845,5006.0,29.4,2.9406890990586123,0,7380,0,0,0,1
420250.0,3,3657,1.0,0,0,3,2007,0,98053,47.7225,-122.029,22114.099121423784,827.0,32.5,8.913948864601451,0,12080,0,1,0,0
523000.0,4,20870,2.0,0,0,3,1967,0,98034,47.7176,-122.241,6732.87106202398,5386.0,28.1,1.2626780503392887,0,25440,0,0,1,0
628000.0,4,6000,1.0,0,0,3,1958,0,98115,47.6876,-122.298,1771.789551793602,8197.0,26.8,2.1541203800844864,0,18080,0,1,0,0
320000.0,4,7277,2.0,0,0,4,1990,0,98031,47.4058,-122.192,21294.93181207968,5363.0,31.1,4.603952569213543,0,15360,0,0,1,0
359950.0,3,7800,2.0,0,0,3,1999,0,98055,47.4492,-122.199,16773.300758603822,5532.0,33.1,5.807294216241771,0,15840,0,0,1,0
232000.0,2,8063,1.0,0,0,4,1958,0,98198,47.4204,-122.324,17685.04255626032,5039.0,30.1,1.5783697477265235,0,7200,0,0,0,1
810000.0,4,5600,1.0,0,2,4,1961,0,98115,47.6821,-122.267,3710.994937376666,8197.0,26.8,0.6969811912027565,0,16160,0,0,1,0
245000.0,4,7561,1.5,0,0,4,1921,0,98002,47.311,-122.227,30503.30216442963,5015.0,29.5,7.9013261919369,0,14070,0,1,0,0
273000.0,3,8192,1.0,0,0,3,1984,0,98003,47.2624,-122.299,35240.791567764514,4392.0,32.4,4.4387066745394135,0,13510,0,0,1,0
1191000.0,5,14989,1.0,0,0,3,1959,0,98004,47.6411,-122.207,7334.054257018794,5315.0,21.7,0.8116848004237416,0,21680,0,0,1,0
438000.0,5,6250,1.5,0,0,4,1917,0,98136,47.5511,-122.386,6321.555652616193,7517.0,30.6,0.9355124741573824,0,13650,0,0,0,1
400000.0,3,19600,1.0,0,0,4,1959,0,98055,47.4742,-122.198,14489.336950455949,5532.0,33.1,3.11916808861753,0,16880,0,1,0,0
340000.0,3,4800,1.0,0,0,4,1951,0,98126,47.5517,-122.381,6014.652642535996,7113.0,30.5,1.3177128969329024,0,8750,0,0,0,1
552000.0,2,951,3.0,0,0,3,2006,0,98103,47.6654,-122.355,3107.90137408298,11391.0,27.1,1.2597663824673866,0,12420,0,0,1,0
790000.0,3,4080,2.0,0,0,3,1991,0,98105,47.6698,-122.325,970.0984030484896,12890.0,25.1,1.0727934738257094,0,16400,0,1,0,0
360000.0,3,22000,2.0,0,0,3,1931,0,98168,47.4889,-122.286,10232.562587723594,3954.0,27.8,3.9709011090571056,0,14400,0,1,0,0
235000.0,3,15022,1.0,0,0,3,1934,1984,98168,47.5008,-122.332,8853.306406414576,3954.0,27.8,2.830084233165239,0,9170,0,0,0,1
775000.0,2,3600,1.0,0,0,3,1913,0,98107,47.6641,-122.357,3236.6387242207206,12484.0,30.0,1.180483236982321,0,7070,0,0,0,1
489200.0,3,9600,1.5,0,0,5,1965,0,98034,47.7259,-122.226,8068.061775612575,5386.0,28.1,2.462406164499601,0,12950,0,0,1,0
341000.0,3,8900,2.0,0,0,4,1977,0,98058,47.4451,-122.136,19948.616391168194,2252.0,34.9,1.4419617226379442,0,14000,0,0,1,0
335000.0,4,6050,2.0,0,0,3,2012,0,98030,47.3513,-122.174,27392.33480891213,5499.0,30.7,1.78144653002958,0,17232,0,0,1,0
393500.0,3,1441,2.0,0,0,3,2004,0,98116,47.5626,-122.382,5241.732480399292,9060.0,32.7,1.5729604819783531,0,9840,0,1,0,0
360000.0,3,8846,1.0,0,3,4,1940,0,98178,47.5101,-122.246,9148.553071763292,5364.0,32.9,0.1994777660236005,1,11760,0,1,0,0
400800.0,4,5750,1.0,0,0,3,1923,0,98126,47.564,-122.379,4968.071623774236,7113.0,30.5,2.2246021898930435,0,6420,0,0,0,1
585000.0,3,5378,1.0,0,0,3,1939,0,98199,47.6436,-122.405,6180.447308346297,5406.0,27.4,0.8261291088952928,0,10150,0,0,0,1
1600000.0,4,5000,2.0,0,3,3,1936,0,98105,47.6599,-122.269,2838.6578103679926,12890.0,25.1,0.0812193727514047,1,33120,0,0,1,0
2880500.0,4,32033,2.0,0,4,4,1994,0,98177,47.7288,-122.37,4221.980819054251,3647.0,29.5,0.2474088910036334,1,69120,0,0,1,0
300000.0,3,13000,1.0,0,0,4,1955,0,98133,47.7608,-122.353,6650.33500008302,7038.0,30.4,2.0129452942264496,0,8540,0,0,0,1
1045000.0,4,4560,2.0,0,0,5,1912,0,98103,47.6525,-122.333,1639.4617722640278,11391.0,27.1,0.2945197234749936,1,20650,0,0,1,0
360000.0,3,1110,2.0,0,0,3,1999,0,98117,47.698,-122.366,2870.234154671789,9392.0,30.0,1.6021722067994653,0,9380,0,1,0,0
665900.0,4,5453,2.0,0,1,4,1926,0,98146,47.5129,-122.388,9342.0357837896,6034.0,29.8,0.5626783739696188,0,22960,0,0,1,0
470000.0,4,18224,1.5,0,0,4,1911,0,98118,47.5318,-122.286,5623.5248873402,7844.0,31.2,1.6609450932635634,0,18130,0,0,0,1
581000.0,4,8164,1.0,0,0,4,1963,0,98052,47.6715,-122.155,11429.317332954226,3741.0,25.0,4.085754507736183,0,16720,0,1,0,0
527000.0,6,8401,1.0,0,0,3,1979,0,98125,47.7226,-122.299,3061.7728628474297,7999.0,28.9,1.3393355860560616,0,24000,1,0,0,0
423000.0,4,7245,1.0,0,0,4,1955,0,98007,47.5995,-122.144,12824.939507414603,6617.0,22.7,2.5000199495354454,0,12110,0,1,0,0
875000.0,4,4416,1.5,0,0,3,1926,0,98103,47.6835,-122.342,2081.619465510381,11391.0,27.1,0.1950923222584631,1,19950,1,0,0,0
410000.0,3,6903,1.0,0,0,3,1951,0,98116,47.571,-122.392,5391.727932649371,9060.0,32.7,1.5198818263369875,0,7140,0,0,0,1
606000.0,3,6005,2.0,0,0,3,1997,0,98072,47.7408,-122.169,12648.891598430137,1386.0,30.7,5.335307353122093,0,19800,0,0,1,0
654000.0,3,60840,2.0,0,0,3,1997,0,98045,47.5192,-121.764,41776.180758905,91.0,30.2,8.232079103199668,0,22680,0,0,1,0
150000.0,3,38500,1.5,0,0,4,1959,0,98014,47.7112,-121.315,74552.26822038785,89.0,34.2,11.588851878199076,0,2450,0,0,0,1
373000.0,3,6771,1.0,0,0,3,2003,0,98106,47.5237,-122.353,6909.196304752386,5006.0,29.4,3.5875046953187986,0,20930,0,0,1,0
550000.0,5,9488,1.0,0,0,4,1900,1955,98133,47.7056,-122.34,918.8491912543504,7038.0,30.4,2.308884195981456,0,17150,0,1,0,0
512500.0,3,7604,2.0,0,0,3,1990,0,98033,47.7002,-122.188,9935.565997708503,4318.0,24.4,1.6817377648225222,0,15200,0,0,1,0
360000.0,4,7388,2.0,0,0,3,2003,0,98038,47.3505,-122.027,33287.7638576423,572.0,38.8,1.3464723160947385,0,18480,0,0,1,0
369000.0,3,1480,3.0,0,0,3,1997,0,98117,47.6904,-122.393,5036.6633964294415,9392.0,30.0,0.781755043577253,0,10720,0,1,0,0
825000.0,4,5262,2.0,0,0,3,2003,0,98033,47.6878,-122.162,11451.022350326004,4318.0,24.4,3.672813555449068,0,28980,0,0,1,0
255000.0,3,11475,1.0,0,0,3,1978,0,98045,47.4644,-121.745,44560.40321962423,91.0,30.2,5.657490622630547,0,6510,0,1,0,0
1285000.0,4,10800,1.0,0,0,3,1946,0,98105,47.6709,-122.262,3906.326304463996,12890.0,25.1,0.4822927009618347,1,32400,0,0,1,0
270000.0,5,8470,1.5,0,0,4,1968,0,98002,47.2863,-122.196,33722.72889406081,5015.0,29.5,8.79643610514772,0,21040,0,0,1,0
480680.0,3,4924,2.0,0,0,3,1996,0,98029,47.5672,-122.005,23126.746946367268,3095.0,33.1,3.768117929358411,0,13840,0,0,1,0
525000.0,4,7725,1.0,0,0,3,1965,0,98007,47.6003,-122.144,12840.755713716557,6617.0,22.7,2.478558334753812,0,16960,0,1,0,0
291500.0,3,9238,1.5,0,0,5,1946,0,98155,47.7494,-122.319,5163.986986179271,4784.0,30.0,2.800444588145264,0,5280,0,0,0,1
305000.0,4,13551,1.0,0,0,4,1974,0,98059,47.4721,-122.128,18265.86926866786,2541.0,30.8,4.376655828232193,0,12600,0,1,0,0
285000.0,3,7500,1.0,0,0,3,1998,0,98002,47.2831,-122.199,34009.16126169527,5015.0,29.5,9.210077273768418,0,11200,0,1,0,0
1875000.0,3,29111,2.0,1,3,3,1925,0,98199,47.6699,-122.416,7512.862498568224,5406.0,27.4,0.0560873883045859,1,36080,0,0,1,0
329500.0,5,8000,1.0,0,0,3,1968,0,98030,47.3733,-122.214,24056.749212282608,5499.0,30.7,3.879303109198879,0,23030,0,1,0,0
1570000.0,4,18226,3.0,1,4,3,1984,0,98056,47.5169,-122.209,10392.89523993704,4879.0,29.6,0.0243988464108123,1,28900,0,0,1,0
379260.0,3,7202,1.0,0,0,3,1991,0,98198,47.4099,-122.329,18872.992237124083,5039.0,30.1,0.4474405154795976,1,12110,0,0,1,0
356000.0,3,3411,2.0,0,0,3,2000,0,98065,47.5303,-121.878,33105.11147684608,224.0,32.6,16.003116392877782,0,11130,0,0,1,0
571900.0,4,8947,1.0,0,0,4,1956,0,98007,47.5947,-122.135,13413.778888582496,6617.0,22.7,1.8621190845928857,0,11970,0,1,0,0
271500.0,3,18360,2.0,0,0,3,1957,0,98198,47.4129,-122.322,18510.99151347346,5039.0,30.1,1.0920251189633887,0,13965,0,1,0,0
390000.0,3,10030,1.0,0,0,4,1967,0,98034,47.7359,-122.192,10840.714827666949,5386.0,28.1,3.966284787557709,0,9100,0,1,0,0
550000.0,3,62310,1.0,0,0,3,1985,0,98038,47.4168,-122.074,25444.45763431205,572.0,38.8,2.6305420100364203,0,21760,0,0,1,0
755000.0,2,2070,2.0,0,0,3,1999,0,98102,47.6423,-122.329,2048.4488303522403,19956.0,26.2,0.0489824071536423,1,10880,0,0,1,0
509500.0,2,1485,2.0,0,0,3,1994,0,98199,47.6375,-122.387,4693.3139030405455,5406.0,27.4,0.5191669481284417,0,12720,0,0,1,0
486700.0,2,6278,1.0,0,0,3,1942,0,98103,47.7001,-122.351,1721.121720551434,11391.0,27.1,1.9511711801955465,0,8400,0,0,0,1
527500.0,2,3000,1.5,0,0,3,1910,0,98103,47.6697,-122.338,1802.409676390528,11391.0,27.1,0.2867238327480492,1,8190,0,0,0,1
475000.0,5,3600,1.5,0,0,3,1912,0,98119,47.6522,-122.366,3986.069468280253,10846.0,25.5,0.1021547811853475,1,12060,0,0,1,0
268000.0,3,1793,2.0,0,0,3,2001,0,98108,47.5405,-122.293,4536.447547678662,3221.0,29.5,2.283629091886768,0,13160,0,0,1,0
562000.0,3,50529,2.0,0,0,4,1978,0,98075,47.5849,-122.016,22265.366723044663,2675.0,32.3,3.654900794281009,0,26000,0,1,0,0
780000.0,4,13449,1.0,0,0,4,1975,0,98040,47.5416,-122.232,7324.452027891336,3997.0,26.9,0.4565539226737816,1,20430,0,0,1,0
700000.0,9,4400,2.0,0,0,3,1908,0,98102,47.6374,-122.324,1975.6840158090088,19956.0,26.2,0.386712189043761,1,25760,0,0,1,0
710000.0,3,3000,1.0,0,0,4,1931,0,98109,47.6418,-122.351,3348.853465466785,15188.0,22.2,0.4987363987306455,1,15040,0,1,0,0
445000.0,3,5664,1.0,0,0,4,1947,0,98115,47.6897,-122.285,2703.3087905454777,8197.0,26.8,1.1163533437619648,0,7350,0,0,0,1
729000.0,3,60548,1.0,0,0,3,2005,0,98038,47.4246,-122.014,28271.04326840139,572.0,38.8,9.386132750422044,0,20250,1,0,0,0
384400.0,3,1388,3.0,0,0,3,2008,0,98125,47.7174,-122.317,1772.0343823294077,7999.0,28.9,2.758232198183982,0,13512,1,0,0,0
815000.0,6,17853,1.0,0,0,3,1962,2015,98006,47.546,-122.175,10942.867121181143,3524.0,27.6,1.6909600467403347,0,22880,0,0,1,0
865000.0,4,4069,3.0,0,0,4,1990,0,98122,47.604,-122.288,2923.996468021728,17787.0,26.5,0.3682752354256333,1,27100,0,0,1,0
514000.0,3,7200,1.0,0,0,4,1967,0,98033,47.6642,-122.173,9950.361119045729,4318.0,24.4,2.595860124125686,0,12390,0,1,0,0
615000.0,4,13193,1.0,0,0,3,1965,0,98006,47.5579,-122.174,10641.67202753266,3524.0,27.6,1.2360215111611883,0,22560,0,0,1,0
865000.0,4,99170,1.0,0,0,4,1980,0,98072,47.7293,-122.099,17277.73883233581,1386.0,30.7,8.188829990582766,0,27200,1,0,0,0
755000.0,4,6930,2.0,0,0,3,2004,0,98052,47.7011,-122.112,15485.070847541045,3741.0,25.0,5.188529440604998,0,27990,0,0,1,0
425000.0,4,8321,1.0,0,0,3,1953,0,98155,47.7629,-122.318,6662.723038540811,4784.0,30.0,3.1742438214631283,0,10360,0,0,0,1
375000.0,2,9839,1.0,0,0,3,1910,0,98136,47.5379,-122.386,7229.868751542858,7517.0,30.6,0.7660249516756805,0,5640,0,0,0,1
750000.0,4,4548,2.0,0,0,3,2009,0,98052,47.7073,-122.114,15520.367531962129,3741.0,25.0,5.893816766365903,0,21440,0,0,1,0
722000.0,4,5408,2.0,0,0,3,2005,0,98075,47.5903,-121.988,24392.527420276845,2675.0,32.3,5.756333785114643,0,28710,0,0,1,0
1011000.0,3,4480,2.0,0,1,3,1949,1997,98119,47.6472,-122.373,4640.244131570921,10846.0,25.5,0.9427356423428286,0,17280,0,0,1,0
725000.0,3,7510,2.0,0,0,3,1996,0,98052,47.6648,-122.137,12635.62488250538,3741.0,25.0,2.543470966849309,0,23490,0,0,1,0
170000.0,3,42180,1.0,0,0,2,1947,0,98055,47.4518,-122.199,16524.652285549517,5532.0,33.1,5.522144839778043,0,6240,0,0,0,1
845000.0,4,35315,1.0,0,0,3,1982,0,98005,47.6587,-122.163,10619.056137945236,2945.0,23.2,3.247555471945959,0,31680,1,0,0,0
271900.0,3,8771,2.0,0,0,4,1991,0,98022,47.1947,-121.989,49215.51007094052,30.0,34.4,14.53142792694885,0,10150,0,1,0,0
1300000.0,6,3880,3.0,0,4,4,1977,0,98116,47.5837,-122.399,5374.471546888019,9060.0,32.7,0.1297828923358529,1,35118,1,0,0,0
261500.0,4,7800,1.0,0,0,3,1977,0,98023,47.3081,-122.384,30633.723850853054,5049.0,34.9,1.990612391660036,0,19680,0,0,1,0
619500.0,3,5000,2.0,0,0,3,2003,0,98029,47.5458,-121.996,24059.108666859905,3095.0,33.1,4.899822259737329,0,19530,0,0,1,0
435000.0,5,15247,1.0,0,0,3,1986,0,98024,47.5669,-121.905,30642.625186763544,249.0,33.4,11.288089871904722,0,13790,0,0,1,0
210000.0,3,5454,1.0,0,0,3,1954,0,98133,47.7339,-122.337,3457.6650887423234,7038.0,30.4,2.761553665379353,0,7000,0,0,0,1
489950.0,3,4010,1.0,0,0,4,1909,0,98117,47.6769,-122.371,4138.39814659809,9392.0,30.0,1.801849761777967,0,11060,0,1,0,0
260000.0,4,8800,1.0,0,0,3,1962,0,98032,47.383,-122.288,21893.45793066585,2299.0,30.0,2.861014187070813,0,14910,0,1,0,0
300000.0,4,8499,1.0,0,0,3,1949,0,98155,47.736,-122.301,4162.674839784651,4784.0,30.0,1.1240033129204683,0,9590,0,0,0,1
530000.0,4,14161,1.0,0,2,3,1966,0,98003,47.3376,-122.323,26880.061457408963,4392.0,32.4,0.9862174737435908,0,17200,0,1,0,0
235000.0,3,14030,1.0,0,0,4,1977,0,98092,47.2969,-122.163,33339.711088442185,1185.0,34.2,6.906252603645778,0,10960,0,1,0,0
593500.0,3,4000,2.0,0,0,4,1918,0,98105,47.6711,-122.324,816.2573540832162,12890.0,25.1,0.9734758669670678,0,10960,0,0,0,1
562000.0,3,80471,2.0,0,2,4,1975,0,98070,47.504,-122.464,14182.525224162098,295.0,36.8,0.4500637132878985,1,26320,0,0,1,0
585000.0,3,207346,2.0,0,0,3,1994,0,98022,47.2737,-122.015,40690.2367003534,30.0,34.4,5.532631510420564,0,28710,0,1,0,0
2400000.0,4,20734,1.0,0,1,3,1977,2005,98004,47.6344,-122.215,6886.30395316773,5315.0,21.7,0.9381373657444396,0,41400,1,0,0,0
199500.0,3,8901,1.0,0,0,3,1986,0,98030,47.3546,-122.176,26995.54992931812,5499.0,30.7,1.7233666314023697,0,11830,0,1,0,0
544500.0,5,3240,1.5,0,0,3,1914,0,98115,47.6746,-122.325,702.5578867527689,8197.0,26.8,0.5990670193077363,0,11830,0,0,0,1
394900.0,3,13370,1.0,0,0,3,1962,0,98034,47.7317,-122.241,7262.060549584306,5386.0,28.1,1.650516161379836,0,10010,0,0,0,1
912000.0,4,4095,2.0,0,0,3,2009,0,98103,47.6901,-122.356,2489.277245733524,11391.0,27.1,1.3921126022246262,0,17820,1,0,0,0
260000.0,3,8102,2.0,0,0,4,1990,0,98042,47.3712,-122.092,28455.61237549821,1751.0,35.0,4.274899047507568,0,10430,0,0,1,0
858000.0,5,12778,1.0,0,2,5,1964,0,98006,47.5512,-122.191,9614.831979049022,3524.0,27.6,0.3979594626793286,1,28960,0,0,1,0
1275000.0,4,16454,1.0,0,1,5,1963,0,98040,47.5489,-122.216,7964.130474410692,3997.0,26.9,0.469638695959904,1,24480,0,0,1,0
242150.0,4,8544,1.0,0,0,4,1970,0,98031,47.3894,-122.166,23798.958617155367,5363.0,31.1,2.2240718174305805,0,10430,0,1,0,0
220000.0,3,7200,1.0,0,0,3,1986,0,98023,47.2881,-122.363,32599.26277888981,5049.0,34.9,2.1051318278842626,0,8610,0,1,0,0
235000.0,3,7980,1.0,0,0,4,1977,0,98023,47.305,-122.373,30838.04673868593,5049.0,34.9,2.4526314615047022,0,13300,0,1,0,0
370000.0,3,10300,1.0,0,0,4,1978,0,98133,47.7767,-122.356,8415.119932450209,7038.0,30.4,2.681839886495801,0,10710,0,1,0,0
450000.0,3,44866,1.0,0,0,3,1981,0,98077,47.7398,-122.041,21771.250409961016,802.0,31.1,10.192874345114266,0,18320,0,1,0,0
534950.0,5,6337,1.0,0,0,3,1956,0,98125,47.7046,-122.316,926.481547152589,7999.0,28.9,2.707836531901356,0,17920,0,1,0,0
730000.0,4,14271,2.0,0,0,3,2005,0,98065,47.5423,-121.877,32983.05857687672,224.0,32.6,17.05999891125431,0,31230,0,0,1,0
465000.0,4,32450,1.0,0,0,4,1983,0,98030,47.3626,-122.209,25304.855214381783,5499.0,30.7,3.5529034540284887,0,24400,0,0,1,0
178000.0,3,5734,1.0,0,0,4,1955,0,98030,47.3632,-122.174,26172.61061339256,5499.0,30.7,1.0684693734396986,0,7700,0,0,0,1
215000.0,3,7140,1.0,0,0,3,1976,0,98031,47.3943,-122.189,22551.608086029864,5363.0,31.1,3.398632314273651,0,11270,0,0,0,1
300000.0,3,15508,1.0,0,0,3,1984,0,98023,47.3128,-122.345,29729.373780347967,5049.0,34.9,2.8751194022950486,0,15280,0,0,1,0
430000.0,3,7066,1.0,0,2,3,1973,0,98125,47.7053,-122.303,1904.1266731246303,7999.0,28.9,2.3491476915488407,0,10570,0,1,0,0
183000.0,3,4366,2.0,0,0,4,1985,0,98002,47.335,-122.215,28121.065108311795,5015.0,29.5,5.470597231181719,0,7680,0,1,0,0
585000.0,3,1501,2.5,0,0,3,2007,0,98199,47.6441,-122.385,5080.386196986942,5406.0,27.4,1.2141199562237457,0,15280,0,0,1,0
192950.0,3,3330,2.0,0,0,4,1969,0,98092,47.3155,-122.182,30916.28314264065,1185.0,34.2,5.388400205347894,0,7020,0,0,0,1
599000.0,2,7713,1.0,0,0,3,1930,1979,98117,47.7005,-122.358,2236.484982964216,9392.0,30.0,1.9226588986757909,0,10850,0,0,0,1
326500.0,3,7920,1.0,0,0,4,1968,0,98106,47.5649,-122.358,3775.546460165407,5006.0,29.4,2.1692847492216285,0,7420,0,0,0,1
358803.0,2,5765,1.0,0,0,3,1944,0,98133,47.7024,-122.346,1324.3176914298197,7038.0,30.4,2.0363459184522594,0,7280,0,0,0,1
537000.0,3,12920,2.0,0,0,5,1999,0,98033,47.6973,-122.194,9419.60972112115,4318.0,24.4,1.2298482746909207,0,10850,0,0,1,0
1155000.0,3,24691,1.0,1,4,4,1961,0,98146,47.488,-122.364,10878.66995718938,6034.0,29.8,0.0026293946106174,1,22410,0,0,1,0
156000.0,2,5889,1.0,0,0,4,1950,0,98002,47.3012,-122.218,31714.14077977568,5015.0,29.5,8.237087531519784,0,5520,0,0,0,1
219000.0,3,8276,1.5,0,0,5,1939,0,98022,47.2092,-121.997,47515.09392480426,30.0,34.4,12.831805670343313,0,7500,0,0,0,1
1190000.0,3,2700,2.0,0,0,4,1922,0,98119,47.637,-122.361,3331.295305394064,10846.0,25.5,1.4669222399513284,0,20320,0,1,0,0
248000.0,5,16788,1.0,0,2,3,1978,0,98030,47.3764,-122.176,24769.307032594723,5499.0,30.7,1.2652955410956248,0,17520,0,1,0,0
340000.0,3,196020,1.0,0,0,4,1987,0,98010,47.2931,-121.992,39929.18436963476,401.0,36.9,4.289443815684504,0,9380,0,1,0,0
899100.0,5,15300,1.0,0,0,4,1975,0,98040,47.5416,-122.231,7386.330408648046,3997.0,26.9,0.5408257959832827,0,19280,0,0,1,0
346950.0,3,10954,1.0,0,0,3,1963,0,98155,47.7554,-122.306,6019.818624095155,4784.0,30.0,1.9697389728596864,0,12810,0,1,0,0
330000.0,3,5775,2.0,0,0,3,1928,0,98108,47.5446,-122.296,4033.4733081745,3221.0,29.5,3.1328893609871,0,11100,0,0,0,1
325000.0,3,8250,1.0,0,0,3,1954,0,98177,47.7621,-122.36,6951.403102126976,3647.0,29.5,1.5314814616567336,0,9870,0,0,0,1
315000.0,3,7884,1.0,0,0,3,1975,0,98058,47.4457,-122.128,20304.882497551127,2252.0,34.9,1.4481921934163875,0,11680,0,1,0,0
649950.0,3,1375,2.0,0,0,3,2014,0,98119,47.6451,-122.375,4676.228053522146,10846.0,25.5,1.1998419682407897,0,13500,0,0,1,0
316000.0,3,7200,1.5,0,0,4,1942,0,98133,47.7298,-122.355,3560.1140713828936,7038.0,30.4,1.368740574581648,0,6780,0,0,0,1
386000.0,2,3196,2.0,0,0,3,2008,0,98065,47.5167,-121.878,33391.16376915336,224.0,32.6,14.805542805902462,0,12960,0,0,1,0
