price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,lat,long,nearest_station_distance_km,bathroom_category,density,commute_time,grade_living
442000.0,3,1.5,6384,1.0,0,0,3,1958,0,98126,47.5325,-122.378,7197.118449587293,1-2 Bathrooms,7113.0,30.5,14350
490000.0,4,3.0,5267,2.0,0,0,3,2001,0,98065,47.5298,-121.88,32966.017891054,2-3 Bathrooms,224.0,32.6,18480
250000.0,5,1.75,7700,1.0,0,0,5,1962,0,98001,47.3426,-122.285,26388.88973848819,1-2 Bathrooms,1895.0,31.6,16240
1325000.0,4,2.5,3600,2.5,0,0,4,1902,0,98119,47.6298,-122.362,2741.4190303922387,2-3 Bathrooms,10846.0,25.5,19520
120000.0,3,1.0,7500,1.0,0,0,3,1954,0,98198,47.4191,-122.33,17858.28014754337,Studio or 1 Bathroom,5039.0,30.1,7560
2950000.0,5,4.75,47480,1.0,0,3,3,2003,0,98040,47.5317,-122.233,7948.7463694155185,+3 Bathrooms,3997.0,26.9,68640
325000.0,4,2.5,8458,2.0,0,0,3,1993,0,98038,47.3645,-122.039,31514.62828059551,2-3 Bathrooms,572.0,38.8,13510
210000.0,4,1.75,7680,1.0,0,0,3,1968,0,98092,47.3138,-122.192,30866.40971606781,1-2 Bathrooms,1185.0,34.2,8400
215000.0,1,1.0,7639,1.0,0,0,4,1920,0,98166,47.4655,-122.346,12905.86359067691,Studio or 1 Bathroom,3913.0,28.5,4850
387000.0,3,1.75,10800,1.0,0,0,5,1968,0,98056,47.5236,-122.184,11441.626014297835,1-2 Bathrooms,4879.0,29.6,14480
408000.0,3,1.0,7015,1.5,0,0,4,1925,0,98117,47.6987,-122.36,2413.212423677189,Studio or 1 Bathroom,9392.0,30.0,9660
410000.0,3,1.0,6500,1.0,0,0,4,1953,0,98166,47.473,-122.362,12402.051138583194,Studio or 1 Bathroom,3913.0,28.5,10290
216000.0,3,1.0,7920,1.0,0,0,3,1925,0,98126,47.5249,-122.37,7461.098286079936,Studio or 1 Bathroom,7113.0,30.5,6060
390000.0,3,1.0,7920,1.0,0,0,3,1925,0,98126,47.5249,-122.37,7461.098286079936,Studio or 1 Bathroom,7113.0,30.5,6060
357000.0,3,1.5,11744,1.0,0,0,2,1950,0,98146,47.4947,-122.36,10075.192880298146,1-2 Bathrooms,6034.0,29.8,9380
215000.0,3,1.0,7275,1.0,0,0,4,1970,0,98031,47.4006,-122.188,21946.539600376243,Studio or 1 Bathroom,5363.0,31.1,6790
265000.0,3,1.0,6554,1.5,0,0,3,1900,0,98118,47.5135,-122.257,8396.396062156833,Studio or 1 Bathroom,7844.0,31.2,5610
589950.0,3,2.75,1350,3.0,0,0,3,2014,0,98116,47.5763,-122.408,6315.611011082284,2-3 Bathrooms,9060.0,32.7,15030
440000.0,3,1.75,16851,1.0,0,3,3,1950,0,98155,47.7458,-122.287,5640.130380676425,1-2 Bathrooms,4784.0,30.0,22720
248000.0,2,1.0,8600,1.0,0,0,4,1914,0,98027,47.5325,-122.031,21768.396891261546,Studio or 1 Bathroom,487.0,29.3,3080
730000.0,3,2.25,130680,2.0,0,0,3,1977,0,98072,47.7584,-122.136,15662.578435155185,2-3 Bathrooms,1386.0,30.7,18360
425000.0,4,2.5,12145,2.0,0,0,3,2004,0,98003,47.2598,-122.304,35521.437027464395,2-3 Bathrooms,4392.0,32.4,24416
680000.0,3,2.5,14248,2.0,0,0,4,1977,0,98004,47.6281,-122.194,8594.288627627406,2-3 Bathrooms,5315.0,21.7,20960
341500.0,5,2.25,10400,2.0,0,0,3,1980,0,98023,47.3097,-122.34,30043.83069929016,2-3 Bathrooms,5049.0,34.9,24960
395000.0,2,1.0,3975,1.0,0,0,3,1950,0,98105,47.6701,-122.286,2335.910483693795,Studio or 1 Bathroom,12890.0,25.1,7700
1225000.0,4,2.75,95396,1.5,0,0,4,1962,0,98005,47.6547,-122.158,10962.67958860812,2-3 Bathrooms,2945.0,23.2,34100
695500.0,5,2.75,9180,1.0,0,1,4,1975,0,98052,47.6389,-122.098,15507.154372309364,2-3 Bathrooms,3741.0,25.0,20080
308000.0,3,1.75,8629,1.0,0,0,3,1977,0,98198,47.3662,-122.319,23693.36675430806,1-2 Bathrooms,5039.0,30.1,13440
422500.0,3,2.0,6450,1.0,0,0,4,1977,0,98038,47.3972,-122.029,29395.26854394251,1-2 Bathrooms,572.0,38.8,13720
418000.0,2,1.0,6900,1.0,0,0,4,1915,0,98136,47.5411,-122.391,7311.954203245351,Studio or 1 Bathroom,7517.0,30.6,7280
385000.0,5,1.5,9780,1.5,0,0,4,1961,0,98028,47.7755,-122.235,10638.770600835956,1-2 Bathrooms,3833.0,33.1,12250
876650.0,3,3.25,12508,1.5,0,0,5,1928,1970,98040,47.5665,-122.229,6393.673017285627,+3 Bathrooms,3997.0,26.9,19530
450000.0,3,2.5,2710,2.0,0,0,3,2003,0,98144,47.5924,-122.294,1985.3947190093943,2-3 Bathrooms,9389.0,29.3,13112
418800.0,4,2.25,9984,1.0,0,0,4,1973,0,98028,47.7365,-122.242,7443.384682386949,2-3 Bathrooms,3833.0,33.1,14700
330000.0,2,1.0,1753,2.0,0,0,4,1945,0,98199,47.6475,-122.397,5988.9119719678765,Studio or 1 Bathroom,5406.0,27.4,6160
550000.0,3,1.75,8376,1.0,0,0,4,1963,0,98006,47.5586,-122.173,10697.991584867605,1-2 Bathrooms,3524.0,27.6,15520
270000.0,4,2.5,11650,1.0,0,0,3,1990,0,98148,47.4416,-122.332,15379.378339043944,2-3 Bathrooms,4084.0,26.3,17430
978500.0,3,2.25,7080,2.0,0,0,3,1940,0,98199,47.6455,-122.409,6547.7772466968045,2-3 Bathrooms,5406.0,27.4,18540
975000.0,4,2.5,10455,2.0,0,2,3,1981,0,98006,47.5564,-122.158,11853.096926852546,2-3 Bathrooms,3524.0,27.6,27200
455000.0,3,2.25,6850,1.0,0,0,3,1973,0,98034,47.7246,-122.217,8672.192950564817,2-3 Bathrooms,5386.0,28.1,15260
1415000.0,4,3.25,38016,2.0,0,2,3,1991,0,98034,47.7124,-122.253,5732.733676494475,+3 Bathrooms,5386.0,28.1,39600
220000.0,2,1.0,9000,1.0,0,0,5,1951,0,98168,47.5033,-122.329,8542.569143579123,Studio or 1 Bathroom,3954.0,27.8,5040
490000.0,3,2.0,12196,2.0,0,0,4,1970,0,98033,47.6734,-122.176,9946.229246495728,1-2 Bathrooms,4318.0,24.4,16590
420000.0,4,2.25,9100,2.0,0,0,3,1978,0,98034,47.7242,-122.17,12095.372074832092,2-3 Bathrooms,5386.0,28.1,15890
408500.0,4,2.5,7043,2.0,0,0,3,2003,0,98092,47.3315,-122.169,29576.79689348058,2-3 Bathrooms,1185.0,34.2,24480
716000.0,3,1.5,4800,1.5,0,0,3,1915,0,98109,47.6368,-122.354,3056.0618118563957,1-2 Bathrooms,15188.0,22.2,7980
965000.0,4,2.5,5000,2.0,0,0,5,1938,0,98112,47.6282,-122.293,2275.896324365024,2-3 Bathrooms,7621.0,25.4,19680
357823.0,3,1.5,9196,1.0,0,0,3,1968,0,98072,47.7562,-122.094,18524.890361448888,1-2 Bathrooms,1386.0,30.7,9920
7062500.0,5,4.5,37325,2.0,1,2,3,1940,2001,98004,47.65,-122.214,6742.718139321965,+3 Bathrooms,5315.0,21.7,110440
425000.0,3,2.25,9500,1.0,0,0,3,1977,0,98125,47.7253,-122.309,2832.2401435201778,2-3 Bathrooms,7999.0,28.9,11690
711777.0,4,1.75,6731,1.0,0,0,4,1953,0,98116,47.5691,-122.391,5418.565619305919,1-2 Bathrooms,9060.0,32.7,15540
335000.0,3,1.0,9903,1.0,0,0,4,1966,0,98028,47.7746,-122.239,10367.485691614082,Studio or 1 Bathroom,3833.0,33.1,6860
825000.0,4,1.5,6938,1.5,0,0,3,1919,0,98116,47.5896,-122.389,4400.542533712696,1-2 Bathrooms,9060.0,32.7,15120
210000.0,2,1.0,6000,1.5,0,0,4,1900,0,98108,47.5275,-122.323,5814.744082016505,Studio or 1 Bathroom,3221.0,29.5,6600
575000.0,2,1.75,19700,2.0,0,0,3,1983,0,98177,47.7581,-122.365,6681.445575056267,1-2 Bathrooms,3647.0,29.5,22160
1208000.0,4,2.75,10925,2.0,0,0,3,2003,0,98059,47.5297,-122.14,14059.694288266384,2-3 Bathrooms,2541.0,30.8,42500
431500.0,2,2.0,4866,1.0,0,0,3,2005,0,98053,47.704,-122.012,22719.58841506293,1-2 Bathrooms,827.0,32.5,10960
475000.0,3,1.5,13457,1.0,0,0,3,1959,0,98007,47.5914,-122.136,13297.336385219838,1-2 Bathrooms,6617.0,22.7,10360
1495000.0,4,3.75,4000,2.5,0,0,5,1916,0,98122,47.6157,-122.287,2524.061305055803,+3 Bathrooms,17787.0,26.5,33930
540000.0,6,3.0,206474,2.0,0,0,3,1960,1985,98042,47.401,-122.095,25687.152157317178,2-3 Bathrooms,1751.0,35.0,20090
775000.0,3,2.5,35016,2.0,0,0,4,1987,0,98053,47.6496,-122.041,19740.06900973571,2-3 Bathrooms,827.0,32.5,34380
635000.0,3,2.5,2978,1.0,0,0,3,1997,0,98117,47.6796,-122.39,5282.413973822018,2-3 Bathrooms,9392.0,30.0,10710
1300000.0,3,2.75,16365,1.0,0,2,3,1999,0,98059,47.5265,-122.148,13657.099039329323,2-3 Bathrooms,2541.0,30.8,49440
405000.0,3,2.25,7267,1.0,0,0,4,1976,0,98133,47.7457,-122.332,4714.7517748821365,2-3 Bathrooms,7038.0,30.4,11130
210000.0,3,1.0,8600,1.0,0,0,3,1951,0,98168,47.5134,-122.335,7525.972982365195,Studio or 1 Bathroom,3954.0,27.8,9120
880000.0,4,2.5,4675,2.0,0,0,3,1923,0,98112,47.6344,-122.305,1686.52043594162,2-3 Bathrooms,7621.0,25.4,21150
239000.0,4,2.0,8837,1.5,0,0,3,1955,0,98188,47.4386,-122.285,15768.29621783531,1-2 Bathrooms,3413.0,25.6,9590
515000.0,3,2.5,6100,1.0,0,0,3,1944,2014,98126,47.5696,-122.378,4544.376551261897,2-3 Bathrooms,7113.0,30.5,9240
1379900.0,3,3.25,38038,1.0,1,4,3,1978,2006,98070,47.3907,-122.448,23339.49403846332,+3 Bathrooms,295.0,36.8,34074
215000.0,4,2.25,5393,2.0,0,0,3,1999,0,98001,47.3378,-122.262,27106.706607365515,2-3 Bathrooms,1895.0,31.6,10500
315000.0,6,2.0,17685,1.0,0,0,4,1943,0,98056,47.5096,-122.178,12709.0478436772,1-2 Bathrooms,4879.0,29.6,8750
442500.0,3,1.5,8303,1.0,0,0,3,1957,0,98133,47.7693,-122.357,7641.600832277035,1-2 Bathrooms,7038.0,30.4,12600
311000.0,2,1.75,55321,1.0,0,0,3,1941,2004,98042,47.3329,-122.091,32055.42046660448,1-2 Bathrooms,1751.0,35.0,9440
425000.0,2,1.0,6030,1.0,0,0,4,1925,0,98103,47.6994,-122.347,1442.3315878050028,Studio or 1 Bathroom,11391.0,27.1,4980
433500.0,3,1.75,9450,1.0,0,0,4,1919,0,98103,47.6985,-122.348,1541.4374056789402,1-2 Bathrooms,11391.0,27.1,9240
450000.0,3,2.25,8296,2.0,0,0,3,1978,0,98115,47.7,-122.297,2350.5597282950166,2-3 Bathrooms,8197.0,26.8,12880
675000.0,3,2.25,10260,2.0,0,0,4,1987,0,98052,47.6801,-122.115,14569.833267416738,2-3 Bathrooms,3741.0,25.0,15920
535000.0,3,2.5,4132,2.0,0,0,3,1999,0,98074,47.6036,-122.015,22303.840337928435,2-3 Bathrooms,2896.0,32.7,16560
577000.0,3,1.75,12874,1.0,0,0,4,1967,0,98005,47.5906,-122.167,10969.583764630524,1-2 Bathrooms,2945.0,23.2,12320
480000.0,3,1.75,8528,1.0,0,0,4,1939,0,98125,47.7097,-122.303,2018.5141800526592,1-2 Bathrooms,7999.0,28.9,12180
400000.0,3,1.5,4473,1.0,0,0,4,1914,0,98034,47.7094,-122.228,7505.93457341784,1-2 Bathrooms,5386.0,28.1,11700
304000.0,3,1.0,8184,1.5,0,0,4,1947,0,98155,47.7467,-122.319,4866.653817133171,Studio or 1 Bathroom,4784.0,30.0,7680
355000.0,3,1.75,7203,1.0,0,0,3,1990,0,98056,47.5049,-122.189,12405.256508771758,1-2 Bathrooms,4879.0,29.6,10220
998000.0,4,3.25,982998,2.0,0,0,3,1992,0,98058,47.414,-122.087,24992.55831845896,+3 Bathrooms,2252.0,34.9,37700
550000.0,4,1.75,8447,2.0,0,3,4,1936,1980,98074,47.6499,-122.088,16208.940099869027,1-2 Bathrooms,2896.0,32.7,19280
550000.0,4,1.75,8447,2.0,0,3,4,1936,1980,98074,47.6499,-122.088,16208.940099869027,1-2 Bathrooms,2896.0,32.7,19280
210000.0,3,1.75,7300,2.0,0,0,3,1948,0,98178,47.4999,-122.268,9420.335218480472,1-2 Bathrooms,5364.0,32.9,8400
317000.0,3,2.5,7587,2.0,0,0,3,1990,0,98023,47.3072,-122.391,30830.0593284076,2-3 Bathrooms,5049.0,34.9,18900
700000.0,4,3.5,25800,1.0,0,0,3,1971,0,98074,47.6099,-122.054,19288.907167141133,+3 Bathrooms,2896.0,32.7,48240
265000.0,3,1.0,9150,1.0,0,0,3,1969,0,98059,47.4829,-122.124,17744.440155142016,Studio or 1 Bathroom,2541.0,30.8,7000
700000.0,4,3.5,6175,2.0,0,0,3,2001,0,98075,47.5966,-122.017,22262.51619216555,+3 Bathrooms,2675.0,32.3,28350
1020000.0,5,3.5,17841,2.0,0,2,3,1990,0,98075,47.5618,-122.037,20772.15055615735,+3 Bathrooms,2675.0,32.3,41800
1145000.0,4,2.25,20242,1.0,0,0,3,1972,0,98004,47.639,-122.216,6702.621464525614,2-3 Bathrooms,5315.0,21.7,22720
460000.0,4,2.5,35091,1.0,0,0,4,1985,0,98027,47.467,-122.014,25670.206370681684,2-3 Bathrooms,487.0,29.3,16880
410000.0,2,1.5,4000,1.0,0,0,3,1950,0,98115,47.6832,-122.304,1113.9355844896506,1-2 Bathrooms,8197.0,26.8,11620
665000.0,4,3.0,4400,1.0,0,0,5,1921,0,98122,47.6163,-122.293,2068.160899160256,2-3 Bathrooms,17787.0,26.5,15120
600000.0,4,2.5,7744,2.0,0,0,3,1994,0,98056,47.534,-122.18,11126.76959761328,2-3 Bathrooms,4879.0,29.6,21780
502000.0,4,1.75,3844,1.0,0,0,3,1967,0,98133,47.7041,-122.353,1857.6312850872364,1-2 Bathrooms,7038.0,30.4,13440
364950.0,4,2.5,8030,2.0,0,0,3,1978,0,98019,47.7433,-121.982,26111.15043722077,2-3 Bathrooms,317.0,35.1,16170
680000.0,3,2.25,4000,1.5,0,2,5,1927,0,98115,47.6732,-122.29,1966.6999158253857,2-3 Bathrooms,8197.0,26.8,16310
235500.0,5,2.5,13713,1.0,0,0,2,1967,0,98003,47.3307,-122.324,27649.21633875866,2-3 Bathrooms,4392.0,32.4,18720
576000.0,4,2.5,5756,2.0,0,0,3,2001,0,98065,47.5356,-121.875,33235.069233050745,2-3 Bathrooms,224.0,32.6,20720
405000.0,2,3.0,1240,2.0,0,0,3,2006,0,98136,47.5221,-122.39,8658.549946041818,2-3 Bathrooms,7517.0,30.6,11280
335000.0,3,2.75,8039,1.0,0,0,4,1989,0,98031,47.4141,-122.204,20080.02425009202,2-3 Bathrooms,5363.0,31.1,22800
122000.0,2,1.0,6728,1.0,0,0,3,1953,0,98148,47.4275,-122.324,16896.77302300762,Studio or 1 Bathroom,4084.0,26.3,4380
432000.0,3,1.75,6250,1.0,0,3,4,1939,0,98155,47.7394,-122.288,5014.656007018937,1-2 Bathrooms,4784.0,30.0,10290
375000.0,4,2.25,11400,1.0,0,0,4,1974,0,98058,47.4495,-122.148,18985.51922753395,2-3 Bathrooms,2252.0,34.9,18640
276000.0,4,2.25,11250,1.0,0,0,4,1959,0,98002,47.3182,-122.212,29984.98354312102,2-3 Bathrooms,5015.0,29.5,19680
450000.0,3,2.25,111513,1.5,0,0,3,1977,0,98072,47.7403,-122.112,16732.824027900955,2-3 Bathrooms,1386.0,30.7,16640
210000.0,2,1.0,8140,1.0,0,0,1,1910,0,98116,47.5828,-122.382,4240.085164276151,Studio or 1 Bathroom,9060.0,32.7,5940
279000.0,3,2.5,4106,2.0,0,0,3,2011,0,98038,47.3655,-122.019,32437.05255131114,2-3 Bathrooms,572.0,38.8,10150
635000.0,3,1.75,3900,2.0,0,0,5,1900,0,98107,47.6711,-122.379,4771.81073209297,1-2 Bathrooms,12484.0,30.0,9380
350000.0,3,2.5,7372,2.0,0,0,3,1998,0,98023,47.2831,-122.346,33026.64865011215,2-3 Bathrooms,5049.0,34.9,24570
218000.0,3,1.0,7560,1.0,0,0,4,1958,0,98058,47.4624,-122.185,16126.850561711282,Studio or 1 Bathroom,2252.0,34.9,6840
750000.0,4,1.5,6300,1.5,0,1,3,1944,0,98115,47.6819,-122.271,3410.712440105988,1-2 Bathrooms,8197.0,26.8,13650
310597.0,4,1.75,25700,1.0,0,0,4,1958,0,98023,47.32,-122.362,29070.61359816448,1-2 Bathrooms,5049.0,34.9,14000
355000.0,3,1.0,37800,1.0,0,0,4,1923,0,98034,47.7146,-122.234,7179.261784248112,Studio or 1 Bathroom,5386.0,28.1,4500
735000.0,5,2.75,5211,2.0,0,0,3,2004,0,98075,47.5977,-121.981,24943.112815398585,2-3 Bathrooms,2675.0,32.3,30510
155000.0,1,1.0,6000,1.0,0,0,3,1940,0,98108,47.5266,-122.316,5862.336872608044,Studio or 1 Bathroom,3221.0,29.5,4320
354000.0,3,1.0,10368,1.0,0,0,3,1965,0,98052,47.6608,-122.133,12884.436647418446,Studio or 1 Bathroom,3741.0,25.0,6580
415000.0,3,1.75,10513,1.0,0,0,4,1982,0,98028,47.7726,-122.266,9000.856444522424,1-2 Bathrooms,3833.0,33.1,12390
202000.0,1,1.0,833,1.0,0,0,4,1926,0,98122,47.6082,-122.299,1978.3825362879384,Studio or 1 Bathroom,17787.0,26.5,4130
580000.0,3,2.5,1873,2.0,0,0,3,1996,0,98107,47.6659,-122.369,4144.350093046204,2-3 Bathrooms,12484.0,30.0,13860
1495000.0,4,3.25,10375,2.0,0,0,3,1962,2005,98004,47.5862,-122.198,8600.029644517765,+3 Bathrooms,5315.0,21.7,30700
790000.0,4,2.5,7519,2.0,0,0,3,2004,0,98053,47.6799,-122.024,21275.111300960965,2-3 Bathrooms,827.0,32.5,31500
499900.0,3,2.5,5112,2.0,0,0,3,1999,0,98065,47.5338,-121.867,33860.67368126342,2-3 Bathrooms,224.0,32.6,16800
525000.0,4,2.25,98881,1.0,0,0,3,1952,0,98070,47.4662,-122.453,16461.15873190866,2-3 Bathrooms,295.0,36.8,18340
810000.0,4,2.5,10613,2.0,0,0,3,1989,0,98006,47.5424,-122.141,13495.50891298097,2-3 Bathrooms,3524.0,27.6,25290
425000.0,4,1.5,8773,1.0,0,0,4,1947,0,98133,47.7173,-122.33,1554.328680422493,1-2 Bathrooms,7038.0,30.4,16030
241250.0,3,1.75,7588,1.0,0,0,3,1993,0,98010,47.3123,-122.023,36817.43557232164,1-2 Bathrooms,401.0,36.9,9450
318700.0,4,2.5,19116,1.0,0,0,4,1961,0,98003,47.3386,-122.319,26761.17376716255,2-3 Bathrooms,4392.0,32.4,22160
720000.0,4,1.75,5000,1.5,0,2,5,1917,0,98103,47.6624,-122.348,2546.028930769808,1-2 Bathrooms,11391.0,27.1,20240
291000.0,3,1.0,10500,1.5,0,0,4,1941,0,98024,47.566,-121.894,31474.235818861103,Studio or 1 Bathroom,249.0,33.4,6400
420000.0,3,1.75,38644,1.0,0,0,3,1983,0,98077,47.7442,-122.072,19750.329478010957,1-2 Bathrooms,802.0,31.1,7420
210000.0,2,1.75,3554,1.0,0,0,4,1975,0,98198,47.3811,-122.32,22039.23908413174,1-2 Bathrooms,5039.0,30.1,8000
645000.0,3,3.25,11000,2.0,0,2,3,1991,0,98106,47.5545,-122.354,4198.572675778017,+3 Bathrooms,5006.0,29.4,34830
762000.0,5,2.0,5000,1.5,0,0,4,1907,0,98109,47.6373,-122.35,2945.827128586843,1-2 Bathrooms,15188.0,22.2,23590
247500.0,4,1.75,7765,1.0,0,0,3,1936,1953,98146,47.4997,-122.353,9371.409025153536,1-2 Bathrooms,6034.0,29.8,13740
282500.0,3,2.25,7150,2.0,0,0,4,1990,0,98042,47.3603,-122.088,29620.88901966623,2-3 Bathrooms,1751.0,35.0,11690
395000.0,3,1.75,22651,1.0,0,0,4,1961,0,98027,47.4861,-122.03,23615.5123178804,1-2 Bathrooms,487.0,29.3,10220
295000.0,3,1.75,8235,1.0,0,0,3,1960,0,98148,47.4323,-122.328,16383.520021466964,1-2 Bathrooms,4084.0,26.3,12390
235000.0,2,1.0,5100,1.0,0,0,4,1954,0,98056,47.5175,-122.205,10575.655401389567,Studio or 1 Bathroom,4879.0,29.6,4920
770000.0,3,1.75,6334,1.0,0,2,3,1948,0,98105,47.6675,-122.276,2853.4819838657404,1-2 Bathrooms,12890.0,25.1,15200
559950.0,2,2.0,4950,1.0,0,0,3,2006,0,98053,47.7195,-122.022,22526.230900702623,1-2 Bathrooms,827.0,32.5,14960
639000.0,4,2.0,5419,1.0,0,0,4,1942,0,98199,47.6483,-122.404,6442.719511316876,1-2 Bathrooms,5406.0,27.4,12880
314950.0,3,1.0,8470,1.0,0,0,4,1967,0,98058,47.4473,-122.159,18649.557489763367,Studio or 1 Bathroom,2252.0,34.9,11130
525000.0,3,1.0,6180,1.0,0,0,4,1946,0,98118,47.5682,-122.284,2429.933373971443,Studio or 1 Bathroom,7844.0,31.2,11480
2400000.0,3,2.25,11665,1.5,1,4,3,2001,0,98075,47.5884,-122.086,17020.538875061815,2-3 Bathrooms,2675.0,32.3,33000
820000.0,3,1.75,6272,1.0,0,0,4,1960,0,98115,47.6777,-122.306,744.5970857468945,1-2 Bathrooms,8197.0,26.8,17280
1385000.0,3,3.0,3600,2.0,0,3,4,1911,0,98119,47.6313,-122.369,3222.5711054437074,2-3 Bathrooms,10846.0,25.5,19920
521450.0,3,2.0,5700,1.0,0,0,5,1950,0,98116,47.5713,-122.397,5720.7854946192565,1-2 Bathrooms,9060.0,32.7,9030
760750.0,3,2.5,49137,2.0,0,0,3,1988,0,98074,47.6027,-122.043,20287.607102639708,2-3 Bathrooms,2896.0,32.7,28710
759600.0,4,1.0,115434,1.5,0,0,4,1923,0,98031,47.4163,-122.22,19394.339593461293,Studio or 1 Bathroom,5363.0,31.1,10780
346150.0,3,2.0,7200,1.0,0,0,4,1966,0,98056,47.5084,-122.185,12379.959322974422,1-2 Bathrooms,4879.0,29.6,17120
390000.0,2,1.0,3800,1.0,0,0,3,1926,0,98103,47.6903,-122.34,1598.8399827411993,Studio or 1 Bathroom,11391.0,27.1,6860
359950.0,5,2.25,9432,2.0,0,0,3,1973,0,98058,47.4519,-122.13,19700.775134906627,2-3 Bathrooms,2252.0,34.9,19600
430000.0,3,2.0,5120,1.5,0,0,4,1924,0,98116,47.5587,-122.393,6162.946007296778,1-2 Bathrooms,9060.0,32.7,8160
960000.0,4,3.5,11676,2.0,0,0,3,2000,0,98075,47.6011,-121.983,24710.500306616348,+3 Bathrooms,2675.0,32.3,46100
800000.0,7,6.75,41664,2.0,0,2,3,1953,0,98166,47.4643,-122.368,13461.755518711692,+3 Bathrooms,3913.0,28.5,82280
1010000.0,3,2.5,5805,2.0,0,0,3,1999,0,98005,47.6218,-122.16,11243.787139937547,2-3 Bathrooms,2945.0,23.2,25740
290000.0,3,2.0,11456,1.0,0,0,3,1970,0,98045,47.4648,-121.756,43754.25487904227,1-2 Bathrooms,91.0,30.2,12670
1350000.0,4,2.0,10296,1.0,0,0,5,1948,0,98004,47.6177,-122.217,7431.560641788377,1-2 Bathrooms,5315.0,21.7,17920
777000.0,3,3.25,59677,2.0,0,0,3,2003,0,98027,47.5464,-122.088,17237.856398495547,+3 Bathrooms,487.0,29.3,36100
526000.0,2,1.0,4500,1.5,0,0,4,1921,0,98107,47.6739,-122.396,5990.47689988126,Studio or 1 Bathroom,12484.0,30.0,10150
550000.0,3,3.5,1091,2.0,0,0,3,2007,0,98119,47.6475,-122.359,3640.579621767093,+3 Bathrooms,10846.0,25.5,11600
276000.0,3,1.5,8750,1.0,0,0,4,1958,0,98198,47.4213,-122.322,17577.923290951443,1-2 Bathrooms,5039.0,30.1,12740
2500000.0,5,3.25,12672,2.0,0,0,4,1916,0,98144,47.5786,-122.287,1871.7840875393204,+3 Bathrooms,9389.0,29.3,61820
325000.0,3,1.75,6554,1.0,0,0,3,1950,0,98118,47.5135,-122.257,8396.396062156833,1-2 Bathrooms,7844.0,31.2,14560
365000.0,3,2.5,1754,3.0,0,0,3,2007,0,98126,47.548,-122.373,5765.533751161902,2-3 Bathrooms,7113.0,30.5,14240
2150000.0,8,6.0,9415,2.0,0,0,3,1967,0,98004,47.6316,-122.202,7910.311270913187,+3 Bathrooms,5315.0,21.7,34720
825050.0,4,3.25,3680,2.0,0,0,3,1925,1993,98115,47.6752,-122.3,1194.545658620738,+3 Bathrooms,8197.0,26.8,25740
690000.0,3,1.5,9520,1.0,0,0,3,1959,0,98115,47.6834,-122.306,1012.6247790929116,1-2 Bathrooms,8197.0,26.8,20320
390000.0,4,1.0,6250,1.5,0,0,3,1958,0,98126,47.5433,-122.375,6209.307977064345,Studio or 1 Bathroom,7113.0,30.5,6840
385000.0,3,2.0,1297,3.0,0,0,3,1995,0,98117,47.6959,-122.376,3651.559714548332,1-2 Bathrooms,9392.0,30.0,9240
619000.0,3,2.5,7503,2.0,0,0,3,1987,0,98029,47.5718,-122.021,21898.79628923044,2-3 Bathrooms,3095.0,33.1,16320
494000.0,4,2.25,42000,1.0,0,0,3,1983,0,98045,47.4819,-121.744,44108.431723432026,2-3 Bathrooms,91.0,30.2,12530
412450.0,3,2.0,13505,1.0,0,0,3,1955,0,98034,47.7114,-122.23,7424.147932461061,1-2 Bathrooms,5386.0,28.1,15280
580000.0,3,1.75,2800,2.0,0,0,3,1928,0,98117,47.6779,-122.371,4138.93359881283,1-2 Bathrooms,9392.0,30.0,10220
269900.0,3,1.5,22100,1.0,0,0,5,1957,0,98042,47.4193,-122.149,21606.257445358828,1-2 Bathrooms,1751.0,35.0,9940
704300.0,4,1.5,4080,1.5,0,0,5,1928,0,98144,47.5749,-122.291,1642.4368415357617,1-2 Bathrooms,9389.0,29.3,12530
267000.0,3,2.0,6005,2.0,0,0,3,2005,0,98022,47.2117,-121.99,47542.25723294601,1-2 Bathrooms,30.0,34.4,11120
310000.0,4,1.75,12150,1.0,0,0,3,1976,0,98023,47.3272,-122.363,28287.277254991783,1-2 Bathrooms,5049.0,34.9,13160
227064.0,3,1.5,10824,2.0,0,0,3,1908,0,98118,47.54,-122.275,5171.310953355909,1-2 Bathrooms,7844.0,31.2,10990
925000.0,3,2.5,7000,2.0,0,0,5,1943,0,98115,47.6784,-122.277,2923.16025697571,2-3 Bathrooms,8197.0,26.8,18830
245000.0,3,1.75,11452,1.0,0,2,3,1992,0,98022,47.1913,-122.015,48608.69477519391,1-2 Bathrooms,30.0,34.4,13360
339888.0,3,1.0,7490,1.0,0,0,3,1969,0,98034,47.7137,-122.213,8721.81656102398,Studio or 1 Bathroom,5386.0,28.1,7280
439000.0,4,2.0,7500,1.0,0,0,4,1968,0,98034,47.7281,-122.181,11382.821239645422,1-2 Bathrooms,5386.0,28.1,10920
400000.0,2,1.0,6120,1.0,0,0,2,1940,0,98115,47.6914,-122.287,2682.267872392726,Studio or 1 Bathroom,8197.0,26.8,10290
560000.0,3,2.25,15002,1.5,0,0,3,1955,2013,98155,47.7635,-122.274,7824.7776756741905,2-3 Bathrooms,4784.0,30.0,16560
